Indice,Nombre,Ticker
us-spx-500,Boeing Co,BA
us-spx-500,General Motors Company,GM
us-spx-500,Chevron Corp,CVX
us-spx-500,Citigroup Inc,C
us-spx-500,Bank of America Corp,BAC
us-spx-500,AT&T Inc,T
us-spx-500,Caterpillar Inc,CAT
us-spx-500,Intel Corporation,INTC
us-spx-500,Microsoft Corporation,MSFT
us-spx-500,Ford Motor Company,F
us-spx-500,eBay Inc,EBAY
us-spx-500,Dell Technologies Inc,DELL
us-spx-500,Walt Disney Company,DIS
us-spx-500,Dow Inc,DOW
us-spx-500,Cisco Systems Inc,CSCO
us-spx-500,Deere & Company,DE
us-spx-500,FedEx Corporation,FDX
us-spx-500,General Mills Inc,GIS
us-spx-500,Corning Incorporated,GLW
us-spx-500,Goldman Sachs Group Inc,GS
us-spx-500,JPMorgan Chase & Co,JPM
us-spx-500,Kimberly-Clark Corporation,KMB
us-spx-500,Kraft Heinz Co,KHC
us-spx-500,Coca-Cola Co,KO
us-spx-500,McDonald’s Corporation,MCD
us-spx-500,Eli Lilly and Company,LLY
us-spx-500,Oracle Corporation,ORCL
us-spx-500,Merck & Company Inc,MRK
us-spx-500,Motorola Solutions Inc,MSI
us-spx-500,3M Company,MMM
us-spx-500,Vertex Pharmaceuticals Inc,VRTX
us-spx-500,Monster Beverage Corp,MNST
us-spx-500,Fifth Third Bancorp,FITB
us-spx-500,Cintas Corporation,CTAS
us-spx-500,Autodesk Inc,ADSK
us-spx-500,Gilead Sciences Inc,GILD
us-spx-500,Alphabet Inc Class A,GOOGL
us-spx-500,Fiserv Inc,FI
us-spx-500,Adobe Systems Incorporated,ADBE
us-spx-500,Qualcomm Incorporated,QCOM
us-spx-500,Warner Bros Discovery Inc,WBD
us-spx-500,Applied Materials Inc,AMAT
us-spx-500,Steel Dynamics Inc,STLD
us-spx-500,Cadence Design Systems Inc,CDNS
us-spx-500,Microchip Technology Inc,MCHP
us-spx-500,Wynn Resorts Limited,WYNN
us-spx-500,Intuitive Surgical Inc,ISRG
us-spx-500,Nasdaq Inc,NDAQ
us-spx-500,Henry Schein Inc,HSIC
us-spx-500,Paychex Inc,PAYX
us-spx-500,VeriSign Inc,VRSN
us-spx-500,Apple Inc,AAPL
us-spx-500,Fastenal Company,FAST
us-spx-500,Northern Trust Corporation,NTRS
us-spx-500,CH Robinson Worldwide Inc,CHRW
us-spx-500,PACCAR Inc,PCAR
us-spx-500,Amazon.com Inc,AMZN
us-spx-500,Ross Stores Inc,ROST
us-spx-500,NetApp Inc,NTAP
us-spx-500,Garmin Ltd,GRMN
us-spx-500,Costco Wholesale Corp,COST
us-spx-500,Lam Research Corp,LRCX
us-spx-500,Intuit Inc,INTU
us-spx-500,Expedia Inc,EXPE
us-spx-500,Cognizant Technology Solutions Corp Class A,CTSH
us-spx-500,Akamai Technologies Inc,AKAM
us-spx-500,KLA Corporation,KLAC
us-spx-500,Juniper Networks Inc,JNPR
us-spx-500,Amgen Inc,AMGN
us-spx-500,Expeditors International of Washington Inc,EXPD
us-spx-500,Electronic Arts Inc,EA
us-spx-500,T. Rowe Price Group Inc,TROW
us-spx-500,Biogen Inc,BIIB
us-spx-500,Charles Schwab Corp,SCHW
us-spx-500,Huntington Bancshares Incorporated,HBAN
us-spx-500,Gen Digital Inc,GEN
us-spx-500,NVIDIA Corporation,NVDA
us-spx-500,Starbucks Corporation,SBUX
us-spx-500,Cincinnati Financial Corporation,CINF
us-spx-500,Axon Enterprise Inc,AXON
us-spx-500,Hologic Inc,HOLX
us-spx-500,Comcast Corp,CMCSA
us-spx-500,Medtronic PLC,MDT
us-spx-500,Dover Corporation,DOV
us-spx-500,Northrop Grumman Corporation,NOC
us-spx-500,MGM Resorts International,MGM
us-spx-500,Mastercard Inc,MA
us-spx-500,General Dynamics Corporation,GD
us-spx-500,DTE Energy Company,DTE
us-spx-500,Analog Devices Inc,ADI
us-spx-500,Cardinal Health Inc,CAH
us-spx-500,Xcel Energy Inc,XEL
us-spx-500,DR Horton Inc,DHI
us-spx-500,Interpublic Group of Companies Inc,IPG
us-spx-500,Lockheed Martin Corporation,LMT
us-spx-500,Waters Corporation,WAT
us-spx-500,Accenture plc,ACN
us-spx-500,Dominion Energy Inc,D
us-spx-500,Exxon Mobil Corp,XOM
us-spx-500,Cigna Corp,CI
us-spx-500,Public Service Enterprise Group Inc,PEG
us-spx-500,NiSource Inc,NI
us-spx-500,Zimmer Biomet Holdings Inc,ZBH
us-spx-500,CSX Corporation,CSX
us-spx-500,Intercontinental Exchange Inc,ICE
us-spx-500,Southwest Airlines Company,LUV
us-spx-500,Illinois Tool Works Inc,ITW
us-spx-500,Darden Restaurants Inc,DRI
us-spx-500,Truist Financial Corp,TFC
us-spx-500,Halliburton Company,HAL
us-spx-500,Prologis Inc,PLD
us-spx-500,McCormick & Company Incorporated,MKC
us-spx-500,Host Hotels & Resorts Inc,HST
us-spx-500,Estee Lauder Companies Inc,EL
us-spx-500,International Paper,IP
us-spx-500,Emerson Electric Company,EMR
us-spx-500,Clorox Co,CLX
us-spx-500,ConocoPhillips,COP
us-spx-500,Colgate-Palmolive Company,CL
us-spx-500,Pinnacle West Capital Corp,PNW
us-spx-500,Regions Financial Corporation,RF
us-spx-500,CenterPoint Energy Inc,CNP
us-spx-500,MetLife Inc,MET
us-spx-500,Exelon Corporation,EXC
us-spx-500,Baxter International Inc,BAX
us-spx-500,Occidental Petroleum Corporation,OXY
us-spx-500,Southern Company,SO
us-spx-500,Tapestry Inc,TPR
us-spx-500,Lennar Corporation,LEN
us-spx-500,Campbell Soup Company,CPB
us-spx-500,State Street Corp,STT
us-spx-500,Progressive Corp,PGR
us-spx-500,Vulcan Materials Company,VMC
us-spx-500,Parker-Hannifin Corporation,PH
us-spx-500,Genuine Parts Co,GPC
us-spx-500,CBRE Group Inc Class A,CBRE
us-spx-500,Dupont De Nemours Inc,DD
us-spx-500,Sherwin-Williams Co,SHW
us-spx-500,Pfizer Inc,PFE
us-spx-500,Wells Fargo & Company,WFC
us-spx-500,Walmart Inc,WMT
us-spx-500,Edison International,EIX
us-spx-500,Snap-On Inc,SNA
us-spx-500,Equifax Inc,EFX
us-spx-500,McKesson Corporation,MCK
us-spx-500,Entergy Corporation,ETR
us-spx-500,CMS Energy Corporation,CMS
us-spx-500,Ameriprise Financial Inc,AMP
us-spx-500,American International Group Inc,AIG
us-spx-500,Ralph Lauren Corp Class A,RL
us-spx-500,International Flavors & Fragrances Inc,IFF
us-spx-500,WW Grainger Inc,GWW
us-spx-500,Constellation Brands Inc Class A,STZ
us-spx-500,American Tower Corp,AMT
us-spx-500,Philip Morris International Inc,PM
us-spx-500,Fidelity National Information Services Inc,FIS
us-spx-500,Altria Group,MO
us-spx-500,Ball Corporation,BALL
us-spx-500,Hartford Financial Services Group,HIG
us-spx-500,Hershey Co,HSY
us-spx-500,Morgan Stanley,MS
us-spx-500,PNC Financial Services Group Inc,PNC
us-spx-500,Waste Management Inc,WM
us-spx-500,Cencora Inc,COR
us-spx-500,Assurant Inc,AIZ
us-spx-500,Kroger Company,KR
us-spx-500,Molson Coors Brewing Co Class B,TAP
us-spx-500,Home Depot Inc,HD
us-spx-500,Becton Dickinson and Company,BDX
us-spx-500,JM Smucker Company,SJM
us-spx-500,Best Buy Co Inc,BBY
us-spx-500,Archer-Daniels-Midland Company,ADM
us-spx-500,Brown Forman,BF-b
us-spx-500,International Business Machines,IBM
us-spx-500,Union Pacific Corporation,UNP
us-spx-500,Micron Technology Inc,MU
us-spx-500,Avery Dennison Corp,AVY
us-spx-500,CF Industries Holdings Inc,CF
us-spx-500,APA Corporation,APA
us-spx-500,Duke Energy Corporation,DUK
us-spx-500,KeyCorp,KEY
us-spx-500,Labcorp Holdings Inc,LH
us-spx-500,BXP Inc,BXP
us-spx-500,Western Digital Corporation,WDC
us-spx-500,PPG Industries Inc,PPG
us-spx-500,S&P Global Inc,SPGI
us-spx-500,Williams Companies Inc,WMB
us-spx-500,Elevance Health Inc,ELV
us-spx-500,Jacobs Engineering Group Inc,J
us-spx-500,Eastman Chemical Company,EMN
us-spx-500,Verizon Communications Inc,VZ
us-spx-500,Nucor Corp,NUE
us-spx-500,Omnicom Group Inc,OMC
us-spx-500,AvalonBay Communities Inc,AVB
us-spx-500,Marriott International Inc,MAR
us-spx-500,Ingersoll Rand Inc,IR
us-spx-500,Bristol-Myers Squibb Company,BMY
us-spx-500,American Electric Power Company Inc,AEP
us-spx-500,Thermo Fisher Scientific Inc,TMO
us-spx-500,Newmont Goldcorp Corp,NEM
us-spx-500,Public Storage,PSA
us-spx-500,Travelers Companies,TRV
us-spx-500,Stanley Black & Decker Inc,SWK
us-spx-500,Franklin Resources Inc,BEN
us-spx-500,Humana Inc,HUM
us-spx-500,Paramount Global Class B,PARA
us-spx-500,Chubb Ltd,CB
us-spx-500,Johnson & Johnson,JNJ
us-spx-500,Tyson Foods Inc,TSN
us-spx-500,Target Corporation,TGT
us-spx-500,Jabil Circuit Inc,JBL
us-spx-500,American Express Company,AXP
us-spx-500,Masco Corporation,MAS
us-spx-500,Stryker Corporation,SYK
us-spx-500,Discover Financial Services,DFS
us-spx-500,Prudential Financial Inc,PRU
us-spx-500,Abbott Laboratories,ABT
us-spx-500,GE Aerospace,GE
us-spx-500,Quest Diagnostics Incorporated,DGX
us-spx-500,United Parcel Service Inc,UPS
us-spx-500,CVS Health Corp,CVS
us-spx-500,PPL Corporation,PPL
us-spx-500,Simon Property Group Inc,SPG
us-spx-500,Johnson Controls International PLC,JCI
us-spx-500,Cummins Inc,CMI
us-spx-500,Allstate Corp,ALL
us-spx-500,Sempra Energy,SRE
us-spx-500,Devon Energy Corporation,DVN
us-spx-500,Conagra Brands Inc,CAG
us-spx-500,TJX Companies Inc,TJX
us-spx-500,FirstEnergy Corporation,FE
us-spx-500,Globe Life Inc,GL
us-spx-500,Rtx Corp,RTX
us-spx-500,PulteGroup Inc,PHM
us-spx-500,Valero Energy Corporation,VLO
us-spx-500,Boston Scientific Corp,BSX
us-spx-500,Capital One Financial Corporation,COF
us-spx-500,PG&E Corp,PCG
us-spx-500,Norfolk Southern Corporation,NSC
us-spx-500,Aflac Inc,AFL
us-spx-500,Equity Residential,EQR
us-spx-500,Air Products and Chemicals Inc,APD
us-spx-500,Principal Financial Group Inc,PFG
us-spx-500,Texas Instruments Incorporated,TXN
us-spx-500,HP Inc,HPQ
us-spx-500,Honeywell International Inc,HON
us-spx-500,Advanced Micro Devices Inc,AMD
us-spx-500,M&T Bank Corp,MTB
us-spx-500,The Mosaic Company,MOS
us-spx-500,Revvity Inc,RVTY
us-spx-500,Las Vegas Sands Corp,LVS
us-spx-500,Freeport-McMoran Copper & Gold Inc,FCX
us-spx-500,AutoZone Inc,AZO
us-spx-500,Sysco Corporation,SYY
us-spx-500,Ameren Corp,AEE
us-spx-500,Eaton Corporation PLC,ETN
us-spx-500,Salesforce Inc,CRM
us-spx-500,Consolidated Edison Inc,ED
us-spx-500,The AES Corporation,AES
us-spx-500,Textron Inc,TXT
us-spx-500,U.S. Bancorp,USB
us-spx-500,Visa Inc Class A,V
us-spx-500,Baker Hughes Co,BKR
us-spx-500,Hess Corporation,HES
us-spx-500,Yum! Brands Inc,YUM
us-spx-500,Marsh & McLennan Companies Inc,MMC
us-spx-500,Kellanova,K
us-spx-500,Kimco Realty Corp,KIM
us-spx-500,Ecolab Inc,ECL
us-spx-500,EOG Resources Inc,EOG
us-spx-500,Aon PLC,AON
us-spx-500,Hasbro Inc,HAS
us-spx-500,Bank of New York Mellon,BK
us-spx-500,Schlumberger NV,SLB
us-spx-500,Walgreens Boots Alliance Inc,WBA
us-spx-500,Rockwell Automation Inc,ROK
us-spx-500,PepsiCo Inc,PEP
us-spx-500,Unitedhealth Group,UNH
us-spx-500,Teradyne Inc,TER
us-spx-500,Danaher Corporation,DHR
us-spx-500,Seagate Technology PLC,STX
us-spx-500,Agilent Technologies Inc,A
us-spx-500,Delta Air Lines Inc,DAL
us-spx-500,Moodys Corporation,MCO
us-spx-500,Nike Inc,NKE
us-spx-500,Procter & Gamble Company,PG
us-spx-500,Weyerhaeuser Company,WY
us-spx-500,Automatic Data Processing Inc,ADP
us-spx-500,Keurig Dr Pepper Inc,KDP
us-spx-500,Lowe’s Companies Inc,LOW
us-spx-500,United Airlines Holdings Inc,UAL
us-spx-500,Netflix Inc,NFLX
us-spx-500,News Corp B,NWS
us-spx-500,Equinix Inc,EQIX
us-spx-500,Booking Holdings Inc,BKNG
us-spx-500,O’Reilly Automotive Inc,ORLY
us-spx-500,BlackRock Inc,BLK
us-spx-500,CME Group Inc,CME
us-spx-500,JB Hunt Transport Services Inc,JBHT
us-spx-500,Loews Corp,L
us-spx-500,Nextera Energy Inc,NEE
us-spx-500,First Solar Inc,FSLR
us-spx-500,Viatris Inc,VTRS
us-spx-500,F5 Networks Inc,FFIV
us-spx-500,Edwards Lifesciences Corp,EW
us-spx-500,News Corp A,NWSA
us-spx-500,Amphenol Corporation,APH
us-spx-500,Berkshire Hathaway B,BRK-b
us-spx-500,Coterra Energy Inc,CTRA
us-spx-500,CarMax Inc,KMX
us-spx-500,Chipotle Mexican Grill Inc,CMG
us-spx-500,DaVita HealthCare Partners Inc,DVA
us-spx-500,EQT Corporation,EQT
us-spx-500,FMC Corporation,FMC
us-spx-500,L3Harris Technologies Inc,LHX
us-spx-500,Healthpeak Properties Inc,DOC
us-spx-500,Welltower Inc,WELL
us-spx-500,Hormel Foods Corporation,HRL
us-spx-500,Invesco Plc,IVZ
us-spx-500,Iron Mountain Incorporated,IRM
us-spx-500,Eversource Energy,ES
us-spx-500,NRG Energy Inc,NRG
us-spx-500,ONEOK Inc,OKE
us-spx-500,Republic Services Inc,RSG
us-spx-500,Roper Technologies Inc,ROP
us-spx-500,Ventas Inc,VTR
us-spx-500,WEC Energy Group Inc,WEC
us-spx-500,Blackstone Inc,BX
us-spx-500,Marathon Petroleum Corp,MPC
us-spx-500,Broadcom Inc,AVGO
us-spx-500,NXP Semiconductors NV,NXPI
us-spx-500,Tesla Inc,TSLA
us-spx-500,Take-Two Interactive Software Inc,TTWO
us-spx-500,Dollar Tree Inc,DLTR
us-spx-500,Align Technology Inc,ALGN
us-spx-500,ANSYS Inc,ANSS
us-spx-500,Builders FirstSource Inc,BLDR
us-spx-500,Charter Communications Inc,CHTR
us-spx-500,CoStar Group Inc,CSGP
us-spx-500,DexCom Inc,DXCM
us-spx-500,Erie Indemnity Company,ERIE
us-spx-500,Fortinet Inc,FTNT
us-spx-500,IDEXX Laboratories Inc,IDXX
us-spx-500,Incyte Corporation,INCY
us-spx-500,Jack Henry & Associates Inc,JKHY
us-spx-500,MarketAxess Holdings Inc,MKTX
us-spx-500,Monolithic Power Systems Inc,MPWR
us-spx-500,Nordson Corporation,NDSN
us-spx-500,ON Semiconductor Corporation,ON
us-spx-500,PTC Inc,PTC
us-spx-500,Insulet Corporation,PODD
us-spx-500,Pool Corporation,POOL
us-spx-500,Super Micro Computer Inc,SMCI
us-spx-500,Bio-Techne Corp,TECH
us-spx-500,Zebra Technologies Corporation,ZBRA
us-spx-500,BorgWarner Inc,BWA
us-spx-500,T-Mobile US Inc,TMUS
us-spx-500,Quanta Services Inc,PWR
us-spx-500,Leidos Holdings Inc,LDOS
us-spx-500,TE Connectivity Ltd,TEL
us-spx-500,Mid-America Apartment Communities Inc,MAA
us-spx-500,Charles River Laboratories,CRL
us-spx-500,Huntington Ingalls Industries Inc,HII
us-spx-500,Mettler-Toledo International Inc,MTD
us-spx-500,Federal Realty Investment Trust,FRT
us-spx-500,Live Nation Entertainment Inc,LYV
us-spx-500,Martin Marietta Materials Inc,MLM
us-spx-500,FactSet Research Systems Inc,FDS
us-spx-500,Raymond James Financial Inc,RJF
us-spx-500,Digital Realty Trust Inc,DLR
us-spx-500,Essex Property Trust Inc,ESS
us-spx-500,Fair Isaac Corporation,FICO
us-spx-500,Cooper Companies Inc,COO
us-spx-500,Molina Healthcare Inc,MOH
us-spx-500,Everest Re Group Ltd,EG
us-spx-500,Regency Centers Corporation,REG
us-spx-500,Dollar General Corporation,DG
us-spx-500,Transdigm Group Incorporated,TDG
us-spx-500,Atmos Energy Corporation,ATO
us-spx-500,Brown & Brown Inc,BRO
us-spx-500,Domino’s Pizza Inc,DPZ
us-spx-500,HCA Holdings Inc,HCA
us-spx-500,Hubbell Inc,HUBB
us-spx-500,Rollins Inc,ROL
us-spx-500,STERIS plc,STE
us-spx-500,ResMed Inc,RMD
us-spx-500,MSCI Inc,MSCI
us-spx-500,NVR Inc,NVR
us-spx-500,Carnival Corporation,CCL
us-spx-500,West Pharmaceutical Services Inc,WST
us-spx-500,Teledyne Technologies Incorporated,TDY
us-spx-500,Tyler Technologies Inc,TYL
us-spx-500,Targa Resources Inc,TRGP
us-spx-500,Meta Platforms Inc,META
us-spx-500,Alexandria Real Estate Equities Inc,ARE
us-spx-500,Teleflex Incorporated,TFX
us-spx-500,Westinghouse Air Brake Technologies Corp,WAB
us-spx-500,Evergy Inc,EVRG
us-spx-500,Willis Towers Watson PLC,WTW
us-spx-500,Caesars Entertainment Corporation,CZR
us-spx-500,Enphase Energy Inc,ENPH
us-spx-500,Aptiv PLC,APTV
us-spx-500,Crown Castle International Corp,CCI
us-spx-500,EPAM Systems Inc,EPAM
us-spx-500,Pentair PLC,PNR
us-spx-500,Mondelez International Inc,MDLZ
us-spx-500,Skyworks Solutions Inc,SWKS
us-spx-500,Tractor Supply Company,TSCO
us-spx-500,Deckers Outdoor Corporation,DECK
us-spx-500,Lululemon Athletica Inc,LULU
us-spx-500,Regeneron Pharmaceuticals Inc,REGN
us-spx-500,United Rentals Inc,URI
us-spx-500,Kinder Morgan Inc,KMI
us-spx-500,Albemarle Corp,ALB
us-spx-500,Centene Corp,CNC
us-spx-500,Phillips 66,PSX
us-spx-500,Xylem Inc,XYL
us-spx-500,UDR Inc,UDR
us-spx-500,SBA Communications Corp,SBAC
us-spx-500,Gartner Inc,IT
us-spx-500,IDEX Corporation,IEX
us-spx-500,Universal Health Services Inc,UHS
us-spx-500,LKQ Corporation,LKQ
us-spx-500,Broadridge Financial Solutions Inc,BR
us-spx-500,Extra Space Storage Inc,EXR
us-spx-500,Camden Property Trust,CPT
us-spx-500,Mohawk Industries Inc,MHK
us-spx-500,American Water Works,AWK
us-spx-500,Alliant Energy Corp,LNT
us-spx-500,Celanese Corporation,CE
us-spx-500,Bunge Limited,BG
us-spx-500,Ametek Inc,AME
us-spx-500,W. R. Berkley Corp,WRB
us-spx-500,LyondellBasell Industries NV,LYB
us-spx-500,Royal Caribbean Cruises Ltd,RCL
us-spx-500,Corpay Inc,CPAY
us-spx-500,Packaging Corp of America,PKG
us-spx-500,Arthur J Gallagher & Co,AJG
us-spx-500,Church & Dwight Company Inc,CHD
us-spx-500,Generac Holdings Inc,GNRC
us-spx-500,Global Payments Inc,GPN
us-spx-500,Realty Income Corp,O
us-spx-500,Smith AO Corporation,AOS
us-spx-500,Arch Capital Group Ltd,ACGL
us-spx-500,Cboe Global Markets Inc,CBOE
us-spx-500,Copart Inc,CPRT
us-spx-500,Old Dominion Freight Line Inc,ODFL
us-spx-500,Synopsys Inc,SNPS
us-spx-500,Trimble Inc,TRMB
us-spx-500,Ulta Beauty Inc,ULTA
us-spx-500,Verisk Analytics Inc,VRSK
us-spx-500,AbbVie Inc,ABBV
us-spx-500,Diamondback Energy Inc,FANG
us-spx-500,Norwegian Cruise Line Holdings Ltd,NCLH
us-spx-500,Zoetis Inc,ZTS
us-spx-500,IQVIA Holdings Inc,IQV
us-spx-500,ServiceNow Inc,NOW
us-spx-500,Palo Alto Networks Inc,PANW
us-spx-500,KKR & Co LP,KKR
us-spx-500,CDW Corp,CDW
us-spx-500,Hilton Worldwide Holdings Inc,HLT
us-spx-500,Allegion PLC,ALLE
us-spx-500,Alphabet Inc Class C,GOOG
us-spx-500,Paycom Soft,PAYC
us-spx-500,Arista Networks,ANET
us-spx-500,Synchrony Financial,SYF
us-spx-500,Citizens Financial Group Inc,CFG
us-spx-500,Keysight Technologies Inc,KEYS
us-spx-500,Qorvo Inc,QRVO
us-spx-500,Godaddy Inc,GDDY
us-spx-500,PayPal Holdings Inc,PYPL
us-spx-500,Hewlett Packard Enterprise Co,HPE
us-spx-500,Match Group Inc,MTCH
us-spx-500,Fortive Corp,FTV
us-spx-500,Lamb Weston Holdings Inc,LW
us-spx-500,Invitation Homes Inc,INVH
us-spx-500,Vistra Energy Corp,VST
us-spx-500,VICI Properties Inc,VICI
us-spx-500,Dayforce Inc,DAY
us-spx-500,Moderna Inc,MRNA
us-spx-500,Uber Technologies Inc,UBER
us-spx-500,Fox Corp Class A,FOXA
us-spx-500,Fox Corp Class B,FOX
us-spx-500,CrowdStrike Holdings Inc,CRWD
us-spx-500,Corteva Inc,CTVA
us-spx-500,Amcor,AMCR
us-spx-500,Trane Technologies plc,TT
us-spx-500,Otis Worldwide Corp,OTIS
us-spx-500,Carrier Global Corp,CARR
us-spx-500,Howmet Aerospace Inc,HWM
us-spx-500,Palantir Technologies Inc,PLTR
us-spx-500,Airbnb Inc,ABNB
us-spx-500,Constellation Energy Corp,CEG
us-spx-500,GE HealthCare Technologies Inc,GEHC
us-spx-500,Kenvue Inc,KVUE
us-spx-500,Veralto Corp,VLTO
us-spx-500,Linde PLC,LIN
us-spx-500,GE Vernova LLC,GEV
us-spx-500,Solventum Corp,SOLV
us-spx-500,Amentum Holdings LLC,AMTM
s-p-tsx-composite,Advantage Oil & Gas Ltd.,AAV.TO
s-p-tsx-composite,Atco Ltd,ACO-X.TO
s-p-tsx-composite,Agnico Eagle Mines Limited,AEM.TO
s-p-tsx-composite,Alamos Gold Inc,AGI.TO
s-p-tsx-composite,AltaGas Ltd,ALA.TO
s-p-tsx-composite,Allied Properties REIT,AP-UN.TO
s-p-tsx-composite,Algonquin Power & Utilities Corp,AQN.TO
s-p-tsx-composite,Aecon Group Inc.,ARE.TO
s-p-tsx-composite,ARC Resources Ltd.,ARX.TO
s-p-tsx-composite,Athabasca Oil Corp,ATH.TO
s-p-tsx-composite,Brookfield Corp,BN.TO
s-p-tsx-composite,Bombardier Inc,BBD-B.TO
s-p-tsx-composite,BCE Inc,BCE.TO
s-p-tsx-composite,Boardwalk REIT,BEI-UN.TO
s-p-tsx-composite,Waste Connections Inc,WCN.TO
s-p-tsx-composite,Birchcliff Energy Ltd.,BIR.TO
s-p-tsx-composite,Bank of Montreal,BMO.TO
s-p-tsx-composite,Bank of Nova Scotia,BNS.TO
s-p-tsx-composite,Baytex Energy Corp,BTE.TO
s-p-tsx-composite,B2Gold Corp,BTO.TO
s-p-tsx-composite,CAE Inc.,CAE.TO
s-p-tsx-composite,Canadian Apartment Properties REIT,CAR-UN.TO
s-p-tsx-composite,Cogeco Communications Inc,CCA.TO
s-p-tsx-composite,CCL Industries Inc,CCL-B.TO
s-p-tsx-composite,Centerra Gold Inc,CG.TO
s-p-tsx-composite,CI Financial Corp,CIX.TO
s-p-tsx-composite,Celestica Inc.,CLS.TO
s-p-tsx-composite,Canadian Imperial Bank Of Commerce,CM.TO
s-p-tsx-composite,Canadian Natural Resources Ltd,CNQ.TO
s-p-tsx-composite,Canadian Pacific Kansas City Limited,CP.TO
s-p-tsx-composite,Veren Inc,VRN.TO
s-p-tsx-composite,Capital Power Corporation,CPX.TO
s-p-tsx-composite,Capstone Mining Corp,CS.TO
s-p-tsx-composite,Chartwell Retirement Residences,CSH-UN.TO
s-p-tsx-composite,Canadian Tire Corp Ltd,CTC-A.TO
s-p-tsx-composite,Canadian Utilities Limited,CU.TO
s-p-tsx-composite,Cenovus Energy Inc,CVE.TO
s-p-tsx-composite,SmartCentres REIT,SRU-UN.TO
s-p-tsx-composite,Denison Mines Corp,DML.TO
s-p-tsx-composite,Dollarama Inc,DOL.TO
s-p-tsx-composite,Dundee Precious Metals Inc,DPM.TO
s-p-tsx-composite,Endeavour Silver Corp.,EDR.TO
s-p-tsx-composite,Enerflex Ltd.,EFX.TO
s-p-tsx-composite,Eldorado Gold Corp,ELD.TO
s-p-tsx-composite,Emera Incorporated,EMA.TO
s-p-tsx-composite,Empire Company Ltd,EMP-A.TO
s-p-tsx-composite,First Capital Realty Inc.,FCR-UN.TO
s-p-tsx-composite,Fairfax Financial Holdings Ltd,FFH.TO
s-p-tsx-composite,First Quantum Minerals Ltd,FM.TO
s-p-tsx-composite,Franco-Nevada Corporation,FNV.TO
s-p-tsx-composite,First Majestic Silver Corp,AG.TO
s-p-tsx-composite,Freehold Royalties Ltd.,FRU.TO
s-p-tsx-composite,Colliers International Group Inc Bats,CIGI.TO
s-p-tsx-composite,Fortis Inc,FTS.TO
s-p-tsx-composite,Finning International Inc.,FTT.TO
s-p-tsx-composite,Fortuna Mining Corp,FVI.TO
s-p-tsx-composite,CGI Inc,GIB-A.TO
s-p-tsx-composite,Gildan Activewear Inc.,GIL.TO
s-p-tsx-composite,Great-West Lifeco Inc.,GWO.TO
s-p-tsx-composite,HudBay Minerals Inc,HBM.TO
s-p-tsx-composite,H&R Real Estate Investment Trust,HR-UN.TO
s-p-tsx-composite,iA Financial Corporation Inc,IAG.TO
s-p-tsx-composite,Intact Financial Corporation,IFC.TO
s-p-tsx-composite,IGM Financial Inc.,IGM.TO
s-p-tsx-composite,IAMGold Corporation,IMG.TO
s-p-tsx-composite,Imperial Oil Ltd,IMO.TO
s-p-tsx-composite,Keyera Corp.,KEY.TO
s-p-tsx-composite,Loblaw Companies Limited,L.TO
s-p-tsx-composite,Laurentian Bank Of Canada,LB.TO
s-p-tsx-composite,Labrador Iron Ore Royalty Corp,LIF.TO
s-p-tsx-composite,Linamar Corporation,LNR.TO
s-p-tsx-composite,Lundin Mining Corporation,LUN.TO
s-p-tsx-composite,MEG Energy Corp,MEG.TO
s-p-tsx-composite,Maple Leaf Foods Inc.,MFI.TO
s-p-tsx-composite,Magna International Inc,MG.TO
s-p-tsx-composite,Metro Inc.,MRU.TO
s-p-tsx-composite,Mullen Group Ltd.,MTL.TO
s-p-tsx-composite,Methanex Corporation,MX.TO
s-p-tsx-composite,National Bank of Canada,NA.TO
s-p-tsx-composite,NovaGold Resources Inc,NG.TO
s-p-tsx-composite,New Gold Inc,NGD.TO
s-p-tsx-composite,Northland Power Inc.,NPI.TO
s-p-tsx-composite,NuVista Energy Ltd.,NVA.TO
s-p-tsx-composite,North West Company Inc,NWC.TO
s-p-tsx-composite,Onex Corp,ONEX.TO
s-p-tsx-composite,OceanaGold Corporation,OGC.TO
s-p-tsx-composite,Open Text Corp,OTEX.TO
s-p-tsx-composite,Pan American Silver Corp NQ,PAAS.TO
s-p-tsx-composite,Precision Drilling Corporation,PD.TO
s-p-tsx-composite,Peyto Exploration&Development Corp,PEY.TO
s-p-tsx-composite,Parkland Fuel Corporation,PKI.TO
s-p-tsx-composite,Paramount Resources Ltd.,POU.TO
s-p-tsx-composite,Power Corporation Of Canada,POW.TO
s-p-tsx-composite,Pembina Pipeline Corp,PPL.TO
s-p-tsx-composite,Pason Systems Inc.,PSI.TO
s-p-tsx-composite,Quebecor Inc Class B,QBR-B.TO
s-p-tsx-composite,Rogers Communications Inc,RCI-B.TO
s-p-tsx-composite,Riocan REIT,REI-UN.TO
s-p-tsx-composite,Russel Metals Inc.,RUS.TO
s-p-tsx-composite,Saputo Inc,SAP.TO
s-p-tsx-composite,Sun Life Financial Inc.,SLF.TO
s-p-tsx-composite,Wheaton Precious Metals Corp,WPM.TO
s-p-tsx-composite,Atkinsrealis Group Inc,ATRL.TO
s-p-tsx-composite,Superior Plus Corp,SPB.TO
s-p-tsx-composite,SSR Mining Inc,SSRM.TO
s-p-tsx-composite,Stantec Inc,STN.TO
s-p-tsx-composite,Telus Corp,T.TO
